video_id,artist_name,title,published_at,view_count,like_count,comment_count,has_call2go,call2go_type,call2go_source,video_call2go,channel_call2go,is_auto_generated,is_oac_channel
MALY0c9hVCQ,Mc Jacaré,🙏🏽🙏🏽🙏🏽🙏🏽,2025-11-07T17:19:59Z,79509,2137,54,1,link_direto,canal,nenhum,link_direto,0,0
-AViSGkFIFs,Mc Jacaré,🙏🏽,2025-11-07T17:19:12Z,77097,2529,34,1,link_direto,canal,nenhum,link_direto,0,0
tt9BamEBmFc,Mc Jacaré,Q MÚSICA BOAAAA,2025-11-07T17:18:45Z,42454,1251,33,1,link_direto,canal,nenhum,link_direto,0,0
Z_4B71vfDy0,Mc Jacaré,Rajada de grave Mc jacaré e tribo da periferia,2025-11-07T17:18:27Z,34884,1198,16,1,link_direto,canal,nenhum,link_direto,0,0
DdRTgMQbHyM,Mc Jacaré,"MC JACARÉ, TRIBO DA PERIFERIA - RAJADA DE GRAVE (Clipe Oficial)",2025-11-07T15:00:07Z,9399575,84263,1918,1,link_direto,video,link_direto,link_direto,0,0
GxZI9th5n6E,Mc Jacaré,A MELHOR DANÇA,2025-11-05T22:11:56Z,210572,2892,44,1,link_direto,canal,nenhum,link_direto,0,0
qwPjnBLhbr0,Mc Jacaré,5 de novembro de 2025,2025-11-05T16:20:47Z,28208,770,16,1,link_direto,canal,nenhum,link_direto,0,0
ylgjjJbwYpI,Mc Jacaré,ENTRAMOS PRA HISTÓRIA,2025-11-04T01:41:29Z,74047,2940,93,1,link_direto,canal,nenhum,link_direto,0,0
53Gn1dqP7Wk,PEDRO SAMPAIO,// 🇧🇷🇲🇽 #glatina #pedrosampaio #elbogueto,2026-03-17T15:55:46Z,65735,1749,60,1,link_direto,canal,nenhum,link_direto,0,0
yWvWSKqDRMc,PEDRO SAMPAIO,BRASIL ENERGY 🇧🇷 #glatina #pedrosampaio #mexico #elbogueto #brazilian,2026-03-17T15:52:18Z,44007,1010,16,1,link_direto,canal,nenhum,link_direto,0,0
aPgsNBBnhPw,PEDRO SAMPAIO,#GLATINA 🇧🇷🔥🇲🇽 #pedrosampaio #elbogueto #portadoceu #rocinha,2026-03-17T15:50:45Z,38124,846,15,1,link_direto,canal,nenhum,link_direto,0,0
AoUizIR7lhw,PEDRO SAMPAIO,//preparados pra dançar #GLATINA ? 🍧 #pedrosampaio #elbogueto,2026-03-13T17:17:06Z,44531,976,31,1,link_direto,canal,nenhum,link_direto,0,0
nyKOHS8g6W4,PEDRO SAMPAIO,// 🍧🌎🇧🇷 #PedroSampaio #ElBogueto #GLatina,2026-03-13T14:13:52Z,59877,1496,27,1,link_direto,canal,nenhum,link_direto,0,0
YToBI02HDzs,PEDRO SAMPAIO,// Como G-Latina 🍧 #PedroSampaio #ElBogueto #GLatina,2026-03-13T14:10:14Z,58495,1369,30,1,link_direto,canal,nenhum,link_direto,0,0
CPOnClVmBA8,PEDRO SAMPAIO,"PEDRO SAMPAIO, El Bogueto - G-LATINA",2026-03-12T23:59:57Z,1523125,21295,555,1,link_direto,canal,nenhum,link_direto,0,0
l-_Rl2vU6uE,PEDRO SAMPAIO,// G-LATINA 🍧 Hoje / Hoy (12/03) 21h 🇧🇷,2026-03-12T18:49:54Z,164907,2377,32,1,link_direto,canal,nenhum,link_direto,0,0
cT2-IjFJH4g,PEDRO SAMPAIO,11 de março de 2026,2026-03-11T15:11:51Z,35941,975,39,1,link_direto,canal,nenhum,link_direto,0,0
mmslZdRyYQY,PEDRO SAMPAIO,PEDRO SAMPAO - DIAaDIA #7: carnaSAMPAIO 2026 by Google Gemini,2026-03-10T23:38:09Z,29788,910,34,1,link_direto,canal,nenhum,link_direto,0,0
z4Ly8Z9YGRA,PEDRO SAMPAIO,PEDRO SAMPAIO - SET FUNK 2026 | STATION / ESTAÇÃO,2026-03-02T20:55:38Z,102735,3547,0,1,link_direto,canal,nenhum,link_direto,0,0
a3SDRKIkc1A,PEDRO SAMPAIO,"PEDRO SAMPAIO, Emilia, MC Meno K, Melody - JETSKI REMIX (Dance Video)",2026-02-16T16:49:32Z,3202676,36043,1267,1,link_direto,canal,nenhum,link_direto,0,0
Jzztcth6KUY,PEDRO SAMPAIO,🐬🐬 JETSKI 🐬🐬 #pedrosampaio #jetski #melody #carnaval #shorts,2026-02-02T13:35:25Z,1067481,28673,420,1,link_direto,canal,nenhum,link_direto,0,0
fE32H41JydY,PEDRO SAMPAIO,MUITO LEGAL kkkkk 🐬🏖️🐬 #jetski #pedrosampaio #melody #mcmenok,2026-02-02T13:33:50Z,3892797,44333,825,1,link_direto,canal,nenhum,link_direto,0,0
ZKCVWBig15w,PEDRO SAMPAIO,#JETSKI no #EnsaiosDaAnitta 🐬❤️ #shorts,2026-02-02T13:32:47Z,125245,3057,77,1,link_direto,canal,nenhum,link_direto,0,0
FTZKGxBJvpg,PEDRO SAMPAIO,Quem quer ser o próximo convidado do camarim? 🐬🏖️🌴 #pedrosampaio #jetski #shorts,2026-02-02T13:31:23Z,154085,3005,52,1,link_direto,canal,nenhum,link_direto,0,0
WsmPG22yv7s,PEDRO SAMPAIO,AAAAAA 🐬🔥 #jetski #carnaval #pedrosampaio #bloquinho #shorts,2026-02-02T13:30:06Z,237467,4276,71,1,link_direto,canal,nenhum,link_direto,0,0
eerg3pdNYoA,PEDRO SAMPAIO,🐬🌴 ENTÃO VAIIII 🐬🌴 #pedrosampaio #jetski #coreografia #melody #corridadasblogueiras,2026-01-15T13:48:45Z,1358404,29013,411,1,link_direto,canal,nenhum,link_direto,0,0
NiWoHTY63HY,PEDRO SAMPAIO,// FOI DEMAIS 🌴🐬🌴🐬 #pedrosampaio #melody #jetski #corridadasblogueiras #shorts,2026-01-15T13:47:31Z,1622279,32996,406,1,link_direto,canal,nenhum,link_direto,0,0
DjWALe1Sxq8,PEDRO SAMPAIO,//KKKKKKK #jetski #shorts,2026-01-15T13:43:30Z,167423,2805,173,1,link_direto,canal,nenhum,link_direto,0,0
ultWPhRv7NY,PEDRO SAMPAIO,ta cada vez melhor cantar essa música pra vocês 😂🐬🌴 #jetski #pedrosampaio #melody #mcmenok,2026-01-13T16:06:22Z,1714739,25688,354,1,link_direto,canal,nenhum,link_direto,0,0
A83OWLmacJA,PEDRO SAMPAIO,// É MUITO BOAAAA🐬🐬 #jetski #pedrosampaio #mcmenok #melody,2026-01-13T16:04:50Z,2797698,34593,454,1,link_direto,canal,nenhum,link_direto,0,0
NAp9NLT-XE4,PEDRO SAMPAIO,// confesso se eu precisar te levo dnv pra mim... #jetski #pedrosampaio,2026-01-13T16:02:31Z,1094351,17517,449,1,link_direto,canal,nenhum,link_direto,0,0
vq5QSl64Qf8,PEDRO SAMPAIO,// ai que delicia o barulhinho 🐬✨#pedrosampaio #jetski,2026-01-06T15:46:37Z,995853,12986,142,1,link_direto,canal,nenhum,link_direto,0,0
3OWSoKdBwqA,PEDRO SAMPAIO,//então vai Pocah baila 🐬 #pedrosampaio #pocah #jetski,2026-01-06T15:45:14Z,123069,2798,118,1,link_direto,canal,nenhum,link_direto,0,0
_WU1Xs9vQpw,PEDRO SAMPAIO,// 🐬✨ #pedrosampaio #jetski,2026-01-06T15:43:34Z,921995,12621,87,1,link_direto,canal,nenhum,link_direto,0,0
UgQIhcWCvCs,PEDRO SAMPAIO,// o maior ballet do brasil #pedrosampaio #jetski,2026-01-06T15:41:31Z,436291,9070,67,1,link_direto,canal,nenhum,link_direto,0,0
cMDZXzWolCM,PEDRO SAMPAIO,// vem nesse jetski ✨#jetski #pedrosampaio,2026-01-06T15:40:15Z,2319283,15915,71,1,link_direto,canal,nenhum,link_direto,0,0
nR8YPKIVxxQ,PEDRO SAMPAIO,É a boaaa do verão! #jetski #pedrosampaio #mcmenok #melody #box,2026-01-06T15:37:57Z,642491,4089,27,1,link_direto,canal,nenhum,link_direto,0,0
oUUWqAfPYrY,PEDRO SAMPAIO,"PEDRO SAMPAIO, MC Meno K, Melody - JETSKI (Dance Video)",2025-12-26T15:52:54Z,15257080,81767,1199,0,nenhum,nenhum,nenhum,nenhum,0,0
1NKFhw1WhhU,PEDRO SAMPAIO,HIT DO VERÃO 🐬☀️🐬 #jetski #pedrosampaio #melody #mcmenok,2025-12-24T16:25:14Z,878072,20921,199,1,link_direto,canal,nenhum,link_direto,0,0
g26LyuO1zhk,PEDRO SAMPAIO,MUITO LEGAL KKKKKK #jetski #pedrosampaio #melody #mcmenok,2025-12-24T16:21:49Z,126074,2764,57,1,link_direto,canal,nenhum,link_direto,0,0
88-dlZejzpU,PEDRO SAMPAIO,será que aguenta no jet em alto mar kkkk #jetski #pedrosampaio #melody #mcmenok,2025-12-21T13:35:01Z,804372,11929,123,1,link_direto,canal,nenhum,link_direto,0,0
TG4zBasDMBw,PEDRO SAMPAIO,#JETSKI 🌴🌅☀️🐬 #pedrosampaio #melody #mcmenok,2025-12-21T13:33:20Z,121112,2879,121,1,link_direto,canal,nenhum,link_direto,0,0
uq24di7TkPw,PEDRO SAMPAIO,BASTIDORES KKKKKKK #pedrosampaio #jetski #melody #mcmenok,2025-12-21T13:31:43Z,1124662,17783,154,1,link_direto,canal,nenhum,link_direto,0,0
kTCvE5fkweY,PEDRO SAMPAIO,#JETSKI 🐬🐬🐬🐬🐬🐬 #pedrosampaio #melody #mcmenok #coreografia,2025-12-21T13:29:40Z,912308,18566,299,1,link_direto,canal,nenhum,link_direto,0,0
SkMqJzpYqkQ,PEDRO SAMPAIO,VÍCIO #pedrosampaio #melody #jetski #show,2025-12-19T18:14:30Z,133716,3173,77,1,link_direto,canal,nenhum,link_direto,0,0
t1IIETqUPTA,PEDRO SAMPAIO,diferenciado #mcmenok #menok #jetski #pedrosampaio,2025-12-19T16:02:31Z,108739,2431,56,1,link_direto,canal,nenhum,link_direto,0,0
diSckpzMf6c,PEDRO SAMPAIO,KKKKKK EM CIMA DO JETSKIIII #pedrosampaio #melody #jetski #mcmenok,2025-12-19T16:01:30Z,280846,4960,62,1,link_direto,canal,nenhum,link_direto,0,0
D_f0CEV5yUg,PEDRO SAMPAIO,pra quem não entendeu até agora kkkk #pedrosampaio #jetski #melody #mcmenok,2025-12-19T15:59:25Z,3776743,26706,285,1,link_direto,canal,nenhum,link_direto,0,0
PFOKoTAh7Ys,PEDRO SAMPAIO,#JETSKI 🐬🐬🐬🐬🐬 #pedrosampaio #melody #coreografia #mcmenok,2025-12-19T15:59:02Z,138097,3408,44,1,link_direto,canal,nenhum,link_direto,0,0
7CF5qbw8zec,PEDRO SAMPAIO,"PEDRO SAMPAIO, MC Meno K, Melody - JETSKI",2025-12-18T23:59:51Z,117193661,609629,14985,0,nenhum,nenhum,nenhum,nenhum,0,0
gvC7yKTGoUQ,PEDRO SAMPAIO,#JETSKI 🐬 amanhã (18.12) às 21h! #pedrosampaio #melody #menok,2025-12-17T16:34:42Z,133440,1830,44,1,link_direto,canal,nenhum,link_direto,0,0
Ncdn6MwvKA8,PEDRO SAMPAIO,// JETSKI 🐬 Quinta-feira (18/12) às 21h feat @melodyoficial3 @mcmenok,2025-12-17T14:32:21Z,938181,14040,419,1,link_direto,canal,nenhum,link_direto,0,0
Y5DWgV2L9d0,PEDRO SAMPAIO,// JETSKI 🐬💙 Quinta-feira (18/12) às 21h.,2025-12-16T17:08:16Z,73203,1324,67,1,link_direto,canal,nenhum,link_direto,0,0
Es5Q7PDi0UA,PEDRO SAMPAIO,// JETSKI 🐬 Quinta-feira (18/12) às 21h feat @melodyoficial3 @mcmenok,2025-12-16T17:03:04Z,202966,4463,93,1,link_direto,canal,nenhum,link_direto,0,0
YsgkPz6BjAo,PEDRO SAMPAIO,EU CANTO ESSA COM A ALMAAAA #pedrosampaio #sequenciacaramelo,2025-12-14T19:55:33Z,110271,2327,27,1,link_direto,canal,nenhum,link_direto,0,0
qA7I3ZU9iGM,PEDRO SAMPAIO,VIRAAA LATA CARAMELO #sequenciacaramelo #pedrosampaio,2025-12-14T19:53:31Z,151025,3320,63,1,link_direto,canal,nenhum,link_direto,0,0
yo24Li14eH4,PEDRO SAMPAIO,viciado em falar NÃO QUERO #sequenciacaramelo #pedrosampaio,2025-12-14T19:52:57Z,85117,1917,22,1,link_direto,canal,nenhum,link_direto,0,0
CjIalULVP28,PEDRO SAMPAIO,MAIS FORTYYYY #sequencias #sequenciacunt #pedrosampaio #shorts,2025-12-14T19:50:11Z,69196,1642,53,1,link_direto,canal,nenhum,link_direto,0,0
_gxZVtga7VA,Zé Neto & Cristiano,Um dia de estúdio com Zé Neto e Cristiano 😅🫶,2026-03-28T12:00:45Z,2709,144,4,1,link_direto,canal,nenhum,link_direto,0,0
w9ftnHWjthg,Zé Neto & Cristiano,"Resumindo, é por isso que a gente não volta … 🥹",2026-03-27T15:27:27Z,17785,620,11,1,link_direto,canal,nenhum,link_direto,0,0
w2DXcglYpyE,Zé Neto & Cristiano,Temos vítimas de um copo por aqui? 🥴💥🍻,2026-03-20T12:01:49Z,17943,679,17,1,link_direto,canal,nenhum,link_direto,0,0
QJjQi7pYnqg,Zé Neto & Cristiano,"Acorda, vida! 🙃",2026-03-19T12:00:50Z,27380,1350,24,1,link_direto,canal,nenhum,link_direto,0,0
omOU__hpCqQ,Zé Neto & Cristiano,"Vocês também estão assim que a gente sabe! É a tropa do Quase Todo Dia, MESMO! 🤣",2026-03-18T12:01:28Z,8169,236,9,1,link_direto,canal,nenhum,link_direto,0,0
w7BscFnl_Aw,Zé Neto & Cristiano,Será que volta? 🥴,2026-03-17T12:01:42Z,22837,603,13,1,link_direto,canal,nenhum,link_direto,0,0
A8lqwXOvGI8,Zé Neto & Cristiano,"Gente confusa deixa a gente doido, né? Sai pra lá bipolar… 🥴💥",2026-03-17T12:00:28Z,13288,446,6,1,link_direto,canal,nenhum,link_direto,0,0
mCB9wBCngQI,Zé Neto & Cristiano,É hoje o dia mundial de sentir saudade de quem não deveria? 🥴❤️‍🩹,2026-03-16T12:01:23Z,20961,1028,14,1,link_direto,canal,nenhum,link_direto,0,0
FyV05D4ivAs,Zé Neto & Cristiano,Tem nem chance de ficar pensando em ex 🤣,2026-03-16T12:00:26Z,17222,583,12,1,link_direto,canal,nenhum,link_direto,0,0
pubLCMLHtfc,Zé Neto & Cristiano,Hoje essa é pra todas as mulheres ouvirem e abrir aquela gelada! 😎🍻,2026-03-16T01:16:26Z,13035,457,8,1,link_direto,canal,nenhum,link_direto,0,0
bmwLqUP8XXA,Zé Neto & Cristiano,Preparados para mais um spoiler do que vai rolar no DVD? Essa pancada se chama “Fama de Louco”.,2026-03-13T12:01:08Z,21950,512,13,1,link_direto,canal,nenhum,link_direto,0,0
-PE9llRj9gg,Zé Neto & Cristiano,"A cachaça ainda faz o cabra um pouco feliz, agora o resto…. Só sofrimento. 😮‍💨🤣",2026-03-13T12:00:01Z,15778,275,2,1,link_direto,canal,nenhum,link_direto,0,0
KemslVbj0Zo,Zé Neto & Cristiano,"Spoiler no ar pra vocês, galera! “Queda de Moto” tá boa demais! Compre o ingresso agora.",2026-03-13T00:00:32Z,40799,1912,41,1,link_direto,canal,nenhum,link_direto,0,0
mUHsVp_xsbg,Zé Neto & Cristiano,Olhem só esse spoiler do DVD! Já pensou em ouvir essa pancada “Quase Todo Dia” ao vivo?!,2026-03-12T21:43:58Z,197767,7394,199,1,link_direto,canal,nenhum,link_direto,0,0
HiwwivkLhRM,Zé Neto & Cristiano,"É de acabar com qualquer um, cê tá doido!!! 🤦🏻‍♂️",2026-03-12T12:00:34Z,18495,411,9,1,link_direto,canal,nenhum,link_direto,0,0
Y1G83y9owU4,Zé Neto & Cristiano,Aí quebra o balde e joga fora 🥴,2026-03-11T12:01:02Z,35645,617,16,1,link_direto,canal,nenhum,link_direto,0,0
R9ymqvIlZiY,Zé Neto & Cristiano,"Tudo, menos namoro… 🥴",2026-03-10T12:00:50Z,15718,758,9,1,link_direto,canal,nenhum,link_direto,0,0
DntJ7J569X8,Zé Neto & Cristiano,"Essa é a guia de “Altos e Altos”, mais uma inédita que já está no repertório do DVD Vocês & Deus.",2026-03-09T19:54:46Z,84999,1436,16,1,link_direto,canal,nenhum,link_direto,0,0
B4qWgU6zrT4,Zé Neto & Cristiano,E é nesse clima gostosinho que a gravação do nosso DVD tá cada vez mais perto! 😎 21/3 no RJ.,2026-03-09T12:00:32Z,12424,344,7,1,link_direto,canal,nenhum,link_direto,0,0
hZ07W5EjsbU,Zé Neto & Cristiano,"Se eu falar que tá tudo bem, é porque nunca tá… 🎶“",2026-03-08T21:13:26Z,19183,485,12,1,link_direto,canal,nenhum,link_direto,0,0
Hg0dpD6G7Ec,Zé Neto & Cristiano,"Guia nova no ar. No dia da mulher não poderia ser diferente, “Manual da Mulher”, inédita pra vocês!",2026-03-08T17:44:28Z,81002,1482,16,1,link_direto,canal,nenhum,link_direto,0,0
LVENpS7OGDA,Zé Neto & Cristiano,"Últimos ingressos disponíveis, garanta já o seu pela Uhuuul.com.br",2026-03-07T23:00:22Z,13725,249,4,1,link_direto,canal,nenhum,link_direto,0,0
qkqEaJIwxDw,Zé Neto & Cristiano,"Cê tem cadeira cativa na minha vida, não demora!",2026-03-07T14:01:24Z,72944,2339,56,1,link_direto,canal,nenhum,link_direto,0,0
wkkDz3ob2cc,Zé Neto & Cristiano,"Da vontade, não dá? 😮‍💨",2026-03-07T12:01:30Z,13989,689,12,1,link_direto,canal,nenhum,link_direto,0,0
t8KikZMo7Go,Zé Neto & Cristiano,Ouça e assista agora a nova moda dos nossos amigos @ClaytoneRomario com participação nossa! 🔊😎,2026-03-06T14:43:30Z,130319,2387,29,1,link_direto,canal,nenhum,link_direto,0,0
yDFGflAZq0M,Zé Neto & Cristiano,"Dito isso, dia 21/03 tem gravação do nosso DVD no Rio de Janeiro 😎",2026-03-06T12:01:52Z,13088,377,6,1,link_direto,canal,nenhum,link_direto,0,0
YUSoz1Hhf7Q,Zé Neto & Cristiano,Não tem mais presente pra inventar pra essa muié 😂😂,2026-03-06T01:01:04Z,18387,575,21,1,link_direto,canal,nenhum,link_direto,0,0
-kCCIzvyzZU,Zé Neto & Cristiano,"O cabra fica assim por causa de que, hein? 😂😂😂",2026-03-05T12:00:01Z,12014,310,12,1,link_direto,canal,nenhum,link_direto,0,0
Ie_ZHVWkZqA,Zé Neto & Cristiano,Cachaça é solução pra tudo 😎,2026-03-04T12:00:24Z,11035,260,5,1,link_direto,canal,nenhum,link_direto,0,0
bGhtBUtbdy4,Zé Neto & Cristiano,"É o amor não correspondido que mata, né?! 🥹💥",2026-03-03T12:01:03Z,19824,408,9,1,link_direto,canal,nenhum,link_direto,0,0
_YBv9hnOF-s,Zé Neto & Cristiano,Quem começou março fazendo essa promessa? 😂,2026-03-02T12:01:05Z,13484,283,8,1,link_direto,canal,nenhum,link_direto,0,0
cwohAJT5EL8,Zé Neto & Cristiano,VAMO TOMAR UMA RILDY? 🍺 Até parece que a gente ia ficar de fora da laje mais estourada do país!,2026-03-02T03:42:57Z,9355,185,4,1,link_direto,canal,nenhum,link_direto,0,0
ruHM3y322nI,Zé Neto & Cristiano,Quem aí também segue essa técnica? 👀😂,2026-03-01T21:50:51Z,15459,263,12,1,link_direto,canal,nenhum,link_direto,0,0
Bd6j_M0Uo-M,Zé Neto & Cristiano,"E o seu ouro, já chegou? 🌟",2026-02-28T12:00:19Z,18763,560,12,1,link_direto,canal,nenhum,link_direto,0,0
i-Hhq8gbeAM,Zé Neto & Cristiano,"Resumindo, é por isso que a gente não volta um pro outro… ✍️",2026-02-27T12:01:15Z,39834,1203,16,1,link_direto,canal,nenhum,link_direto,0,0
r44BvQjRaN4,Zé Neto & Cristiano,Já fez essa loucura de amor? 😅,2026-02-26T12:01:31Z,24873,652,13,1,link_direto,canal,nenhum,link_direto,0,0
MPr87SLpR_g,Zé Neto & Cristiano,Então foram elas que roubaram o coração do Zé e do Cris? 👀😅,2026-02-25T17:25:04Z,20782,461,12,1,link_direto,canal,nenhum,link_direto,0,0
CD8Rg58FjLo,Zé Neto & Cristiano,"Foram atrás de Gelo e acabaram tomando uma na conveniência, certeza! 😂⛽️",2026-02-24T17:10:39Z,27105,634,15,1,link_direto,canal,nenhum,link_direto,0,0
eWm_UjQGm5M,Zé Neto & Cristiano,Quem aí tá sofrendo escondido? 🥴😂,2026-02-20T22:12:16Z,26246,387,8,1,link_direto,canal,nenhum,link_direto,0,0
ESt-THCPf7E,Zé Neto & Cristiano,"Todos convocados para nosso DVD, que será gravado dia 21 de março, no Espaço Hall. COMPRE AGORA! 🗓️",2026-02-19T21:45:58Z,10821,239,4,1,link_direto,canal,nenhum,link_direto,0,0
Cx1HZkTezFQ,Zé Neto & Cristiano,Tem boi na linha… ❤️‍🩹,2026-02-19T12:00:22Z,13188,281,9,1,link_direto,canal,nenhum,link_direto,0,0
sz0zBsDL6tY,Zé Neto & Cristiano,Sabe aquele amor que se multiplica… ❤️,2026-02-18T12:01:34Z,22363,701,16,1,link_direto,canal,nenhum,link_direto,0,0
0M9maLbYTCU,Zé Neto & Cristiano,O tempo já curou 😎💥,2026-02-16T12:00:02Z,17854,636,12,1,link_direto,canal,nenhum,link_direto,0,0
40XTYU5pZpQ,Zé Neto & Cristiano,Bora y bora 2026,2026-02-15T12:00:11Z,12320,432,11,1,link_direto,canal,nenhum,link_direto,0,0
lQ9gkJxr1Dk,Zé Neto & Cristiano,Chama-se: vacas magras 🫠,2026-02-14T12:01:26Z,16938,463,10,1,link_direto,canal,nenhum,link_direto,0,0
yPS4NmquH20,Zé Neto & Cristiano,Louvar também é um ato de agradecer 🙏,2026-02-13T12:01:41Z,9915,394,13,1,link_direto,canal,nenhum,link_direto,0,0
3-eAZyhAzmc,Zé Neto & Cristiano,Vive muito 😎,2026-02-12T12:00:06Z,13286,445,17,1,link_direto,canal,nenhum,link_direto,0,0
z92JiXgiE1I,Zé Neto & Cristiano,Amigo ou inimigo? 😂😂😂,2026-02-11T12:01:49Z,24550,530,17,1,link_direto,canal,nenhum,link_direto,0,0
ux9ARPgiuO0,Zé Neto & Cristiano,Só um desabafo seu polícia 🫠,2026-02-10T12:01:45Z,19852,376,6,1,link_direto,canal,nenhum,link_direto,0,0
gp2a5ARqh_I,Zé Neto & Cristiano,"O é dia do cara mais gaiato do Brasil! Parabéns, Zé! ❤️",2026-02-09T14:01:14Z,20995,745,42,1,link_direto,canal,nenhum,link_direto,0,0
DvaESPh3RMw,Murilo Huff,DU NADA! 🔥,2026-03-28T15:13:25Z,1188,90,4,1,link_direto,canal,nenhum,link_direto,0,0
zBUYpP5gYek,Murilo Huff,Duuuuu naaaada!!! 🔥 #SaudadeEstranha,2026-03-25T15:04:46Z,5177,153,10,1,link_direto,canal,nenhum,link_direto,0,0
_wrC9fzij5s,Murilo Huff,Pra que que eu vou forçar um drama aqui se nem doeu? 🤷🏻‍♂️ #DEIXAEU,2026-03-24T15:11:08Z,11738,626,15,1,link_direto,canal,nenhum,link_direto,0,0
u39N_wexT2U,Murilo Huff,Duuuu nada! Quero ver todos vocês adicionando essa na sua PLAYLIST ❤️ #SaudadeEstranha,2026-03-23T22:41:54Z,12313,451,11,1,link_direto,canal,nenhum,link_direto,0,0
qQXvi7oE_-U,Murilo Huff,Isso aqui procede? 👀😂😂,2026-03-21T15:55:13Z,11454,492,11,1,link_direto,canal,nenhum,link_direto,0,0
L4G4JzXu8F0,Murilo Huff,sinto uma SAUDADE ESTRANHA… 😂😂 #SaudadeEstranha,2026-03-18T16:12:00Z,5696,203,6,1,link_direto,canal,nenhum,link_direto,0,0
joRaJS7e8D4,Murilo Huff,DUU NAAAAADAA… eu estrago sua noite sem nem tá presente 👀 #SaudadeEstranha,2026-03-17T23:07:36Z,6930,161,5,1,link_direto,canal,nenhum,link_direto,0,0
X5QUf8odsdU,Murilo Huff,eu estrago sua noite sem nem tá presenteee 🎵🎵  #SAUDADEESTRANHA,2026-03-17T16:29:57Z,6431,257,14,1,link_direto,canal,nenhum,link_direto,0,0
38GJqbIVfXs,Murilo Huff,DUUU NADAAAA 😎😎 #SaudadeEstranha,2026-03-16T22:49:16Z,8514,247,13,1,link_direto,canal,nenhum,link_direto,0,0
YDcA8ixBTVM,Murilo Huff,"Uberlândia, vocês fizeram história mais uma vez, muito obrigado! ♥️ Isso é Ao Vivão! 📻",2026-03-16T13:58:47Z,7703,253,12,1,link_direto,canal,nenhum,link_direto,0,0
jd9LqWJ3nbQ,Murilo Huff,DUUUUU NADAAAAA!!! Obrigado Uberlândia-MG ❤️,2026-03-15T20:54:32Z,6639,183,7,1,link_direto,canal,nenhum,link_direto,0,0
nYxKZx3YJ14,Murilo Huff,Já escutou hoje ou não? 👀 #SaudadeEstranha,2026-03-14T15:20:09Z,10538,814,26,1,link_direto,canal,nenhum,link_direto,0,0
gepTC1OowQk,Murilo Huff,já foram ouvir Saudade Estranha hoje? 👀 é inevitável… #SaudadeEstranha,2026-03-12T15:16:10Z,12943,723,20,1,link_direto,canal,nenhum,link_direto,0,0
REHykecIiGU,Murilo Huff,Que tempo doido.. 😅😅 #SaudadeEstranha,2026-03-10T22:02:42Z,5708,227,12,1,link_direto,canal,nenhum,link_direto,0,0
ibChgAJ1E4Q,Murilo Huff,Cê paga e vai embora sem usar 💸💸 #SaudadeEstranha,2026-03-10T15:30:09Z,15202,824,8,1,link_direto,canal,nenhum,link_direto,0,0
R9pCITxeBQ8,Murilo Huff,marca aqui aquele seu amigo que fica desse jeito no rolê 👀😂 #SaudadeEstranha,2026-03-08T21:58:33Z,6671,145,10,1,link_direto,canal,nenhum,link_direto,0,0
pN5y7I5Hd80,Murilo Huff,DO NADAA tô de olho nas criações de vocês com “Saudade Estranha”! postem e me marquem pra eu ver! ♥️,2026-03-07T15:43:30Z,8136,208,6,1,link_direto,canal,nenhum,link_direto,0,0
SyOGoGdJwCI,Murilo Huff,Duuuu nada! Quero ver todos vocês adicionando essa na sua PLAYLIST ❤️ #SaudadeEstranha,2026-03-06T15:22:33Z,11031,394,14,1,link_direto,canal,nenhum,link_direto,0,0
kp7lWJ-bPRA,Murilo Huff,Vontade louca de correr de lá… 🏃🏻 #SaudadeEstranha,2026-03-04T15:05:01Z,8120,407,19,1,link_direto,canal,nenhum,link_direto,0,0
yJwfJkeYEdg,Murilo Huff,vamo tá fingindo pra não ter que ouvir de novo 😂😂,2026-03-03T15:04:51Z,8166,287,16,1,link_direto,canal,nenhum,link_direto,0,0
c7IJOz3EtFc,Murilo Huff,2 dias de lançamento… DUUUUU NADA 👀 #SaudadeEstranha,2026-03-02T15:15:11Z,6691,222,14,1,link_direto,canal,nenhum,link_direto,0,0
Wu3Ktn5O1Cw,Murilo Huff,Quem fica assim ouvindo “Saudade Estranha”? 😂👀 #SaudadeEstranha,2026-02-28T15:36:27Z,7267,248,16,1,link_direto,canal,nenhum,link_direto,0,0
FHfxmDxBB_Y,Murilo Huff,É inevitável…,2026-02-27T16:12:22Z,13616,901,21,1,link_direto,canal,nenhum,link_direto,0,0
3aiA3HakJ9I,Murilo Huff,"Tá disponível, corre pra conferir “Saudade Estranha” em todas as plataformas digitais 🔥🔥🔥",2026-02-27T00:19:21Z,9401,308,12,1,link_direto,canal,nenhum,link_direto,0,0
5m1ysywXMgE,Murilo Huff,Murilo Huff - Saudade Estranha,2026-02-26T23:59:12Z,22390598,15066,3512,1,link_direto,canal,nenhum,link_direto,0,0
zD5zD4hFzsc,Murilo Huff,"nesta quinta, às 21h, tem “Saudade Estranha” pra vcs, em todas as plataformas de áudio e no youtube",2026-02-23T21:06:06Z,14123,611,9,1,link_direto,canal,nenhum,link_direto,0,0
p1V7UzhbduQ,Murilo Huff,"SEXTOUU, deixa euu 😎",2026-02-20T15:25:39Z,24417,271,9,1,link_direto,canal,nenhum,link_direto,0,0
